,user_id,game_use,rec_use,studio_use,exercise_use,office_use,podcast_use,travel_use,other_use,sound_quality_importance,positional_importance,loud_importance,mic_importance,wireless_importance,noise_cancel_importance,in_ear_importance,on_ear_importance,over_ear_importance,no_pref_oninover,price_sensitivity,min_price,max_price,headphone_name,price,attached_mic,recording_quality,noise_handling,Impedance,sensitivity(dbv),accuracy,weighted_harmonic_distortion,soundstage,imaging,noise_isolation,wireless,over_ear_style,on_ear_style,in_ear_style,open_back,close_back,semiclosed_back
1131,1131,0,1,0,0,1,1,1,0,9,8,5,2,5,9,0,0,0,1,0,0,1000,1131,50,0,0,0.548101072,120,95.13530831,0.976926555,0.712475398,0.968427818,0.784176636,0.400475166,0.578647803,0,0,1,0,1,0
1132,1132,1,1,1,0,0,1,0,0,6,8,2,8,2,5,1,0,0,0,2,0,333.3333333,1132,100,0,0,0.331253992,50,103.1930601,0.663995487,0.721342401,0.760290816,0.40573457,0.980805086,0,1,0,0,0,1,0
1133,1133,0,1,0,1,0,1,0,0,9,8,4,4,5,10,1,0,0,0,4,0,200,1133,50,0,0,0.554786603,20,90.6265706,0.414079843,0.279519927,0.978537125,0.892361065,0.348212861,0,0,0,1,1,0,0
1134,1134,1,1,0,0,0,1,1,0,8,9,9.1,9.1,3,7,0,1,1,0,6,0,142.8571429,1134,200,0,0,0.659874032,20,123.24984,0.497991284,0.527919673,0.755193391,0.258214143,0.545967684,0.303255154,0,0,1,0,1,0
1135,1135,0,0,0,1,1,1,0,0,8,2,9.1,3,5,7,0,0,0,1,7,0,125,1135,200,0,0,0.30903789,30,92.22594736,0.869420171,0.939083335,0.375341787,0.989262769,0.3643177,0,0,0,1,0,0,1
1136,1136,0,0,1,0,1,0,1,1,8,3,8,5,7,9,1,1,1,0,8,0,111.1111111,1136,50,0,0,0.295789693,30,94.49733677,0.576367953,0.587595964,0.468429739,0.541586013,0.993364248,0.335166962,1,0,0,0,1,0
1137,1137,0,0,0,1,1,0,0,0,8,9.1,6,9.1,4,5,0,0,0,1,2,0,333.3333333,1137,300,0,0,0.270750107,10,125.042395,0.824781042,0.615228675,0.902458242,0.667986213,0.362721783,0,0,0,1,0,1,0
1138,1138,1,0,0,0,0,0,1,0,8,10,1,9.1,9.1,8,1,1,0,0,0,0,1000,1138,200,0,0,0.650385371,20,115.2808279,0.733858559,0.773770767,0.682022859,0.753999069,0.944599313,0,0,0,1,0,1,0
1139,1139,0,0,0,0,0,0,0,0,8,6,6,5,1,8,1,1,0,0,2,0,333.3333333,1139,100,1,0.35,0.441745115,100,105.3526443,0.872412212,0.585295764,0.746267841,0.715833979,0.825663005,0,0,0,1,0,1,0
1140,1140,0,0,0,1,1,1,0,0,10,2,7,0,8,10,1,0,1,0,1,0,500,1140,100,0,0,0.97612055,180,121.9847995,0.282787381,0.355387705,0.805993102,0.614543043,0.892652454,0,0,0,1,0,0,0
1141,1141,0,1,0,0,0,0,0,0,10,4,6,8,2,4,0,1,1,0,8,0,111.1111111,1141,200,0,0,0.597976573,20,106.1021892,0.427989264,0.904430203,0.974217346,0.42332742,0.654562775,0.715502126,0,0,1,0,0,0
1142,1142,1,0,0,0,0,0,0,0,7,10,7,9,1,2,0,0,0,1,2,0,333.3333333,1142,100,0,0,0.843519497,150,99.37217354,0.584311668,0.458759255,0.80291057,0.984592894,0.306868839,0.325133883,0,0,0,0,1,0
1143,1143,1,0,0,0,0,1,0,0,10,8,1,6,0,10,0,0,0,1,6,0,142.8571429,1143,100,0,0,0.873006479,20,109.082698,0.899309576,0.704353993,0.917971468,0.967096942,0.381505965,0,0,0,1,0,0,1
1144,1144,0,0,1,0,0,1,0,0,9,2,0,1,2,9,1,1,0,0,8,0,111.1111111,1144,200,0,0,0.299941365,10,109.4619005,0.693814194,0.460295836,0.508199715,0.990751102,0.653610562,0.304031666,0,1,0,0,1,0
1145,1145,0,0,0,0,0,0,0,0,10,6,6,1,9.1,8,0,0,0,1,3,0,250,1145,50,1,0.34,0.306596811,300,114.1572872,0.382755952,0.652834393,0.960958626,0.670592138,0.386651432,0,0,0,1,0,0,0
1146,1146,1,0,1,0,0,0,1,0,9,9,3,8,9.1,6,0,0,0,1,6,0,142.8571429,1146,50,0,0,0.702556687,20,93.90097048,0.370358744,0.292384238,0.276652379,0.92984208,0.818185286,0,1,0,0,1,0,0
1147,1147,0,0,0,0,0,0,1,0,10,1,4,8,1,9,0,0,0,1,8,0,111.1111111,1147,100,0,0,0.358525439,50,106.8490388,0.402719306,0.816350152,0.898782561,0.640222926,0.37003612,0.479012491,0,0,1,0,1,0
1148,1148,0,0,0,0,0,1,0,0,10,0,9.1,1,0,10,0,0,0,1,6,0,142.8571429,1148,100,0,0,0.840160368,100,124.7244656,0.261609409,0.652688196,0.673870365,0.736844504,0.661412184,0,1,0,0,1,0,0
1149,1149,0,1,0,0,0,0,0,1,6,7,2,1,4,2,0,1,1,0,9.1,0,99.00990099,1149,50,0,0,0.817932981,20,126.4302999,0.568674795,0.860056501,0.98029113,0.403208336,0.45053312,0,0,0,1,0,1,0
1150,1150,0,0,0,0,0,1,0,0,10,1,4,9.1,1,2,1,0,0,0,2,0,333.3333333,1150,50,0,0,0.676988904,10,100.6435418,0.772744509,0.530108483,0.809688948,0.264992466,0.257054977,0.556959406,1,0,0,0,1,0
1151,1151,0,0,1,0,0,1,1,0,10,9.1,2,5,6,7,0,0,0,1,6,0,142.8571429,1151,100,0,0,0.28964171,10,114.2195638,0.754222553,0.967167323,0.54693282,0.600615468,0.67202247,0,0,0,1,0,0,1
1152,1152,1,0,0,0,0,0,1,0,8,8,5,7,9.1,8,0,0,1,0,2,0,333.3333333,1152,200,1,0.54,0.995423725,20,111.7543872,0.760952058,0.307639737,0.909729571,0.909450021,0.65779899,0,1,0,0,0,1,0
1153,1153,0,0,0,0,0,1,0,0,6,5,1,0,3,8,1,0,1,0,9.1,0,99.00990099,1153,100,0,0,0.458964701,10,114.4522744,0.464926779,0.591464289,0.716037844,0.612702769,0.281494428,0,0,0,1,0,1,0
1154,1154,1,0,0,0,0,0,1,0,8,7,9.1,9,1,6,1,0,1,0,7,0,125,1154,200,0,0,0.971914839,100,114.2735355,0.901712823,0.964033134,0.457071404,0.77185389,0.74735255,0,1,0,0,0,1,0
1155,1155,1,0,1,0,1,0,0,0,6,10,0,8,0,9,0,0,0,1,8,0,111.1111111,1155,200,0,0,0.942826575,30,120.5982628,0.569245908,0.965862596,0.791748762,0.52296487,0.998051748,0.326832685,0,0,1,0,1,0
1156,1156,0,0,1,1,0,0,1,0,9,1,7,3,9.1,9,1,0,1,0,7,0,125,1156,300,0,0,0.781097021,10,118.4675695,0.752066453,0.420089626,0.396504389,0.406015538,0.855755603,0.736203633,1,0,0,0,1,0
1157,1157,0,0,0,0,0,0,0,0,10,3,8,3,1,3,0,1,0,0,8,0,111.1111111,1157,100,0,0,0.966862986,30,124.6086301,0.940717958,0.914126148,0.457274164,0.706114827,0.317750608,0,0,0,1,1,0,0
1158,1158,1,1,0,0,0,0,0,0,10,9,2,6,9.1,6,1,1,1,0,9.1,0,99.00990099,1158,50,0,0,0.525598725,20,95.96388714,0.779183498,0.287058117,0.383044469,0.946521045,0.826700122,0,1,0,0,0,1,0
1159,1159,0,0,0,1,1,0,0,0,8,4,5,3,9.1,10,1,1,0,0,7,0,125,1159,100,1,0.42,0.733504679,40,104.9836206,0.522496022,0.683846909,0.324831349,0.280829275,0.970737294,0.49469881,0,0,1,0,1,0
1160,1160,1,0,1,0,1,1,1,1,8,10,4,8,4,8,0,0,0,0,6,0,142.8571429,1160,50,0,0,0.790474494,30,92.39506912,0.32146886,0.267471148,0.905117612,0.665348355,0.759945787,0,0,1,0,0,1,0
1161,1161,1,0,0,0,0,0,0,1,10,7,2,5,4,8,0,0,0,1,5,0,166.6666667,1161,50,1,0.54,0.640870454,20,120.925763,0.49193579,0.768406722,0.468589919,0.734561724,0.375152172,0.521749301,0,0,1,0,1,0
1162,1162,1,1,0,0,0,0,0,0,7,8,8,7,4,6,1,0,0,0,2,0,333.3333333,1162,200,0,0,0.660817709,10,124.0184548,0.606259183,0.296776283,0.793752612,0.712413701,0.414246477,0.4569062,0,0,1,0,1,0
1163,1163,0,1,1,0,1,0,1,0,7,2,4,2,2,8,0,0,1,0,9.1,0,99.00990099,1163,200,0,0,0.588158076,40,107.9034226,0.548137844,0.890425698,0.803294219,0.780918193,0.841554577,0,1,0,0,1,0,0
1164,1164,0,1,1,1,1,0,1,0,8,1,8,5,5,9,1,0,0,0,5,0,166.6666667,1164,50,0,0,0.811467159,40,105.1331725,0.634660084,0.977019537,0.371951044,0.992693796,0.842269487,0.411335778,0,1,0,0,1,0
1165,1165,1,1,1,0,0,0,0,0,6,7,8,7,5,10,0,1,0,0,3,0,250,1165,50,0,0,0.325951341,50,116.723509,0.309077895,0.975871281,0.950462039,0.388493207,0.577832497,0,0,0,0,0,1,0
1166,1166,0,1,0,1,0,1,0,0,10,3,1,6,3,4,0,0,0,1,4,0,200,1166,50,1,0.42,0.55287091,50,91.14805782,0.30823496,0.267993951,0.39968759,0.792644602,0.478975203,0,0,0,1,1,0,0
1167,1167,0,0,0,0,0,0,1,0,8,0,3,1,4,10,0,0,0,1,0,0,1000,1167,50,0,0,0.57281852,120,107.5081602,0.558592614,0.894203616,0.962273068,0.823133,0.35025208,0,1,0,0,0,1,0
1168,1168,1,1,0,0,0,0,1,0,8,10,4,7,4,7,0,0,1,0,5,0,166.6666667,1168,300,1,0.56,0.251486278,40,105.1650698,0.997149296,0.778815677,0.541726707,0.337447365,0.745337976,0.554974027,1,0,0,0,1,0
1169,1169,0,0,0,1,0,0,0,0,10,5,3,5,9.1,5,1,0,1,0,5,0,166.6666667,1169,100,0,0,0.747852405,150,103.2993667,0.717676771,0.840327809,0.909903392,0.350102847,0.898841152,0,0,0,1,0,1,0
1170,1170,0,0,1,0,0,0,0,0,9,6,0,3,5,6,0,0,0,1,5,0,166.6666667,1170,50,0,0,0.852211339,40,90.96615914,0.778791302,0.410064821,0.664289537,0.286820601,0.369736774,0,0,0,0,1,0,0
1171,1171,1,0,1,0,0,1,1,0,9,8,9.1,9,7,7,1,1,0,0,6,0,142.8571429,1171,50,0,0,0.27785765,100,97.46720747,0.522405594,0.457526361,0.420658703,0.632723967,0.279110849,0,1,0,0,1,0,0
1172,1172,0,0,0,1,0,0,1,0,9,4,7,4,1,10,0,0,0,1,2,0,333.3333333,1172,100,0,0,0.416674581,50,93.4051406,0.552270483,0.663308315,0.40076798,0.266453331,0.858874546,0,0,0,1,0,1,0
1173,1173,0,1,0,0,0,0,0,0,9,8,5,3,5,9,0,0,0,1,2,0,333.3333333,1173,50,1,0.49,0.843671025,40,94.67683487,0.879509095,0.402507333,0.865032133,0.30203183,0.921293428,0.323258383,1,0,0,1,0,0
1174,1174,0,1,0,1,1,1,0,1,8,2,4,7,1,8,1,0,1,0,5,0,166.6666667,1174,300,0,0,0.523391605,120,105.1333949,0.715453793,0.397527364,0.467297503,0.645996111,0.938382845,0,1,0,0,0,1,0
1175,1175,1,1,1,0,0,1,1,0,8,9,1,7,1,9,0,0,1,0,7,0,125,1175,100,1,0.68,0.518039385,120,109.4801893,0.261801267,0.664465024,0.596244773,0.547483757,0.566649315,0,1,0,0,0,1,0
1176,1176,0,0,1,0,1,1,1,0,9,0,3,3,3,6,1,1,1,0,5,0,166.6666667,1176,300,0,0,0.961648251,40,123.5186663,0.472184089,0.600466507,0.83586653,0.899062296,0.697574809,0,1,0,0,0,1,0
1177,1177,0,0,0,0,0,1,0,0,6,7,7,5,3,2,0,0,0,1,8,0,111.1111111,1177,300,0,0,0.437718274,50,103.9861286,0.792769212,0.661577922,0.736311151,0.523596982,0.794599142,0,1,0,0,0,1,0
1178,1178,0,1,0,1,1,0,1,0,9,2,4,7,8,9,1,0,0,0,2,0,333.3333333,1178,100,0,0,0.262126472,20,98.17743579,0.545074493,0.899016147,0.690878066,0.359324144,0.819054938,0.384702317,0,0,0,0,0,0
1179,1179,0,0,0,1,1,0,1,0,10,5,1,6,7,7,0,0,0,1,1,0,500,1179,200,0,0,0.401257405,20,104.5153604,0.391126513,0.41362302,0.435937442,0.573540102,0.822505498,0,1,0,0,0,1,0
1180,1180,0,0,0,0,1,1,0,0,7,5,7,8,8,2,0,0,0,1,8,0,111.1111111,1180,50,0,0,0.799865562,50,123.8334215,0.51048001,0.723889051,0.343775299,0.369190528,0.384376553,0.380160991,0,1,0,0,1,0
1181,1181,0,1,1,1,0,0,0,1,8,1,7,2,8,6,0,0,0,1,6,0,142.8571429,1181,100,0,0,0.399780463,150,96.73964351,0.659902136,0.417237921,0.39411745,0.657425694,0.621256718,0,1,0,0,0,0,0
1182,1182,1,0,0,0,1,1,0,0,8,9.1,2,9.1,0,5,0,0,1,0,0,0,1000,1182,200,1,0.65,0.699759667,100,95.20563423,0.606438918,0.943369809,0.645729006,0.504812361,0.333219204,0,1,0,0,1,0,0
1183,1183,1,1,0,0,0,0,0,0,8,8,9.1,5,0,9,0,0,0,1,6,0,142.8571429,1183,50,0,0,0.825051898,40,113.6697672,0.313782784,0.969003971,0.619519708,0.291492983,0.572786292,0,0,0,1,1,0,0
1184,1184,0,0,0,0,1,0,1,0,8,7,1,1,1,7,0,0,1,0,2,0,333.3333333,1184,50,0,0,0.986019374,20,128.3132224,0.344986682,0.566874469,0.312611959,0.472502443,0.867294826,0,1,0,0,0,1,0
1185,1185,0,1,1,0,0,0,0,0,6,5,6,0,8,8,0,0,0,1,1,0,500,1185,50,1,0.23,0.955927415,30,107.8027118,0.499185351,0.748979056,0.881740139,0.75197868,0.325344634,0,0,0,1,0,1,0
1186,1186,0,0,0,0,0,0,0,0,9,6,0,2,9.1,6,0,0,0,1,2,0,333.3333333,1186,200,0,0,0.334773031,100,120.4231376,0.264035418,0.609261914,0.683518926,0.75250592,0.700946299,0,0,1,0,1,0,0
1187,1187,0,0,0,1,1,0,0,0,8,5,6,1,4,7,1,0,0,0,5,0,166.6666667,1187,50,0,0,0.287564206,10,125.1436164,0.347254766,0.423317947,0.543173718,0.818828728,0.267700084,0,0,0,1,0,1,0
1188,1188,0,1,1,0,0,0,1,0,6,6,4,3,1,9,0,0,0,1,3,0,250,1188,50,0,0,0.88069772,20,104.076534,0.648832929,0.771457805,0.49432461,0.753141072,0.565490221,0,1,0,0,1,0,0
1189,1189,0,0,0,0,1,1,0,0,9,3,8,5,0,7,0,1,0,0,9.1,0,99.00990099,1189,50,1,0.33,0.330680204,40,91.66457526,0.556345153,0.769673172,0.475828062,0.910401364,0.934915095,0.5612899,1,0,0,1,0,0
1190,1190,1,1,0,0,0,0,0,0,8,7,2,7,1,4,0,0,0,1,4,0,200,1190,300,1,0.59,0.63374105,30,119.2990064,0.255857707,0.481633042,0.775239602,0.690177896,0.747146785,0,1,0,0,0,1,0
1191,1191,0,0,1,0,0,1,0,0,8,5,4,6,6,9,0,0,0,1,9.1,0,99.00990099,1191,100,0,0,0.80873491,120,123.7416563,0.298021765,0.957976896,0.847560814,0.58899863,0.897831517,0.347232578,1,0,0,0,1,0
1192,1192,0,1,0,1,0,1,0,0,7,2,6,0,5,9,0,0,0,1,0,0,1000,1192,100,0,0,0.712892577,20,97.48424419,0.696728478,0.697140173,0.5596099,0.929112597,0.894602036,0.539323222,1,0,0,0,1,0
1193,1193,0,1,0,1,0,1,0,0,8,6,1,1,7,8,0,0,0,1,2,0,333.3333333,1193,300,1,0.37,0.853944918,10,97.76603039,0.800900356,0.70604837,0.853274052,0.901782095,0.789851089,0,1,0,0,0,1,0
1194,1194,0,0,0,0,0,0,1,0,10,4,0,6,9.1,9,0,0,0,1,7,0,125,1194,200,0,0,0.261273833,20,95.9857385,0.369083958,0.739795879,0.778989802,0.960275729,0.923254468,0,0,0,0,0,1,0
1195,1195,0,0,1,0,0,1,1,0,8,4,8,5,9.1,5,0,1,1,0,5,0,166.6666667,1195,100,0,0,0.568650561,100,114.5818106,0.606223683,0.995064551,0.820506714,0.826932023,0.830647635,0,1,0,0,0,1,0
1196,1196,0,0,0,0,0,1,0,0,9,2,1,4,3,2,0,0,0,1,1,0,500,1196,100,0,0,0.932608487,30,111.442068,0.932329081,0.821009324,0.492935784,0.68150148,0.435926549,0,0,0,1,0,1,0
1197,1197,0,1,1,0,0,0,0,0,8,4,1,4,7,10,1,1,0,0,4,0,200,1197,50,0,0,0.447004579,10,114.6589109,0.71013297,0.67475913,0.270046901,0.916700422,0.705348262,0.795322707,0,0,0,1,0,0
1198,1198,1,0,0,0,0,0,0,0,9,10,7,9,0,4,0,0,0,1,3,0,250,1198,100,0,0,0.703241957,40,116.1216522,0.3209079,0.980078159,0.958216103,0.848469965,0.911383187,0,0,0,1,0,0,1
1199,1199,0,1,0,0,1,0,1,0,7,0,5,2,4,8,0,1,1,0,4,0,200,1199,300,0,0,0.390467904,30,96.75012897,0.26337831,0.480885232,0.485932833,0.813799464,0.714221683,0,0,0,1,0,1,0
1200,1200,0,0,0,1,0,1,0,0,8,3,6,7,1,2,1,0,0,0,0,0,1000,1200,100,1,0.56,0.524516487,20,119.6254756,0.354906682,0.41489552,0.587714065,0.824673829,0.846427126,0.303128866,0,0,0,1,0,0
1201,1201,0,0,0,0,1,1,0,0,8,9.1,7,8,9.1,8,0,0,0,1,2,0,333.3333333,1201,300,1,0.63,0.808564526,180,96.40781172,0.258657503,0.780700311,0.907416798,0.531474052,0.401679859,0,0,0,0,0,1,0
1202,1202,0,1,1,0,0,0,0,0,8,0,8,8,1,9,0,1,0,0,6,0,142.8571429,1202,400,1,0.52,0.692611625,30,116.8316437,0.301703379,0.377361228,0.873498967,0.283419097,0.725441043,0,0,1,0,0,0,0
1203,1203,0,0,0,0,1,1,0,0,9,9.1,4,0,3,2,0,1,1,0,2,0,333.3333333,1203,300,0,0,0.297193851,10,96.32854876,0.98796547,0.638825303,0.490529089,0.715224058,0.692273182,0.581421061,0,0,1,0,0,1
1204,1204,0,0,0,1,0,0,0,0,9,5,8,7,8,6,1,1,0,0,2,0,333.3333333,1204,300,0,0,0.780266663,180,101.0200858,0.36064482,0.506635647,0.293110302,0.607623551,0.316151656,0,0,0,1,0,0,1
1205,1205,1,0,1,0,0,1,0,1,7,7,7,5,0,3,0,0,0,1,1,0,500,1205,200,0,0,0.872814398,300,120.6611001,0.306543641,0.385669796,0.977852938,0.948778108,0.304255267,0,1,0,0,0,0,1
1206,1206,0,0,1,0,0,1,1,0,9,1,9.1,5,0,9,0,0,0,1,8,0,111.1111111,1206,100,1,0.26,0.281383723,30,128.5322406,0.776743146,0.333999971,0.730753105,0.760712514,0.651064216,0,1,0,0,0,1,0
1207,1207,0,0,0,1,0,0,1,0,10,6,4,1,9.1,8,0,0,0,1,4,0,200,1207,50,0,0,0.62826264,40,97.22370283,0.445000863,0.382721389,0.806786788,0.653443528,0.397636443,0,0,0,0,0,1,0
1208,1208,0,0,1,1,1,0,0,0,8,0,9.1,3,2,6,0,0,0,1,1,0,500,1208,300,1,0.47,0.730339021,20,129.6140629,0.273243239,0.437967449,0.855330937,0.864779348,0.56428403,0,0,1,0,1,0,0
1209,1209,0,0,0,1,1,1,1,0,8,5,9.1,7,3,5,1,1,0,0,0,0,1000,1209,200,0,0,0.90963354,150,119.6480155,0.353224817,0.642644963,0.497859444,0.57885497,0.975977029,0,0,1,0,0,0,0
1210,1210,1,1,0,0,1,1,0,0,8,10,4,6,2,3,0,0,0,1,3,0,250,1210,100,0,0,0.397739386,30,106.4891037,0.786079331,0.268405076,0.810915804,0.654426753,0.355373005,0,0,1,0,0,1,0
1211,1211,0,1,0,1,1,0,0,0,8,1,3,2,4,3,1,1,0,0,3,0,250,1211,300,0,0,0.477053004,120,93.04613517,0.522962585,0.438355807,0.978330352,0.287926592,0.285467162,0.49250674,0,0,1,1,0,0
1212,1212,1,0,1,0,1,0,0,0,9,7,6,9,3,7,0,0,0,1,5,0,166.6666667,1212,400,0,0,0.36687193,100,117.9073965,0.913267909,0.643051042,0.335779197,0.445839413,0.571373601,0,1,0,0,0,1,0
1213,1213,0,0,1,1,1,0,0,0,8,9.1,9.1,3,9.1,10,0,0,0,1,8,0,111.1111111,1213,100,0,0,0.594118966,50,116.5245393,0.892623176,0.857837126,0.754082503,0.394481497,0.977670572,0,0,0,1,0,1,0
1214,1214,0,0,0,0,0,0,1,0,10,6,5,6,6,8,1,1,1,0,8,0,111.1111111,1214,50,1,0.26,0.935422329,120,104.6428903,0.49547748,0.805524184,0.65954289,0.388974199,0.739732481,0,0,0,1,0,1,0
1215,1215,1,0,0,0,0,0,1,1,9,10,4,7,8,9,0,0,0,1,6,0,142.8571429,1215,400,0,0,0.635456551,120,123.3617843,0.600598912,0.722005483,0.904870222,0.624351801,0.396393991,0.515991709,0,0,1,0,1,0
1216,1216,0,1,0,0,0,0,0,0,8,1,0,1,7,6,0,0,0,1,8,0,111.1111111,1216,300,0,0,0.795525756,30,108.637536,0.618634037,0.934228172,0.257011344,0.600452078,0.822481736,0,1,0,0,1,0,0
1217,1217,0,0,0,1,0,0,1,0,9,9.1,7,8,6,10,1,1,0,0,1,0,500,1217,100,0,0,0.665155126,50,113.4082094,0.703000275,0.544252298,0.989171761,0.539191913,0.840290617,0,1,0,0,0,0,0
1218,1218,1,0,1,0,0,1,0,0,8,7,6,8,6,6,0,0,0,1,2,0,333.3333333,1218,50,0,0,0.948071739,50,125.0266364,0.662658467,0.337754932,0.749781613,0.857648024,0.922115713,0,0,0,0,1,0,0
1219,1219,0,0,1,1,1,1,0,0,8,8,1,9.1,7,7,0,0,0,1,8,0,111.1111111,1219,100,0,0,0.42551613,120,119.6805531,0.723140437,0.953009717,0.349751377,0.399773419,0.359264488,0.667538705,1,0,0,0,1,0
1220,1220,0,0,0,0,1,1,0,0,9,1,1,8,0,8,1,0,0,0,9.1,0,99.00990099,1220,50,0,0,0.655452114,40,123.8393526,0.501889716,0.533399512,0.987254142,0.871078751,0.76691497,0.473345402,0,0,0,0,1,0
1221,1221,0,0,0,1,0,0,1,0,7,2,3,2,4,5,1,1,1,0,4,0,200,1221,50,0,0,0.947989375,300,92.45597484,0.346591868,0.741411114,0.843172255,0.88485009,0.705401563,0,0,0,1,0,1,0
1222,1222,1,1,0,0,0,1,1,0,8,8,0,6,8,10,0,0,0,1,1,0,500,1222,50,0,0,0.524620583,100,116.3476034,0.6491995,0.479683823,0.461772159,0.80789082,0.544124962,0,0,0,1,0,1,0
1223,1223,0,0,1,0,0,0,0,0,10,1,8,1,5,2,0,0,0,1,7,0,125,1223,100,0,0,0.86951229,50,99.61797083,0.924819416,0.478283886,0.316671789,0.650718833,0.850051981,0,0,1,0,0,1,0
1224,1224,1,1,1,0,0,1,0,0,10,9,1,6,9.1,5,1,1,1,0,8,0,111.1111111,1224,50,0,0,0.340932696,10,90.86341766,0.354495498,0.740667889,0.578545016,0.997027786,0.685514186,0,0,0,0,0,1,0
1225,1225,0,1,0,1,0,0,0,0,8,8,4,6,6,7,0,0,0,1,3,0,250,1225,100,1,0.63,0.909224826,10,129.9094003,0.671846217,0.635777708,0.77193114,0.794484768,0.641295331,0.780335064,0,0,1,0,1,0
1226,1226,1,0,1,0,1,0,1,1,10,8,1,7,8,8,0,0,0,1,3,0,250,1226,100,1,0.61,0.40846267,100,97.64340127,0.302278357,0.571803361,0.484956546,0.391318187,0.372525828,0,0,1,0,0,0,1
1227,1227,0,0,1,0,1,1,0,0,9,7,0,8,6,5,0,0,0,1,4,0,200,1227,100,0,0,0.462636875,100,101.6144776,0.629111997,0.37428223,0.640356646,0.307071393,0.370181284,0,1,0,0,0,1,0
1228,1228,1,0,1,0,1,1,0,0,8,9,0,8,0,9,0,0,0,1,5,0,166.6666667,1228,100,0,0,0.438463755,40,99.97843592,0.307977595,0.970467429,0.494884209,0.976794637,0.976077445,0.463045607,1,0,0,0,0,0
1229,1229,0,1,0,1,0,0,1,0,9,3,9.1,4,0,5,0,0,0,1,0,0,1000,1229,100,1,0.25,0.851456958,180,125.8946987,0.461819544,0.882082187,0.736826622,0.418907568,0.946175466,0,0,1,0,0,1,0
1230,1230,0,1,0,0,0,0,0,0,9,1,0,9.1,8,6,1,0,1,0,6,0,142.8571429,1230,50,0,0,0.315691416,120,115.622299,0.780484072,0.801844966,0.522546951,0.778493128,0.406055702,0,0,0,1,0,1,0
1231,1231,1,1,0,0,0,1,0,0,7,8,8,8,7,10,0,0,0,1,8,0,111.1111111,1231,100,0,0,0.849158939,100,101.1097685,0.305949875,0.878695952,0.338766622,0.866497508,0.553941217,0.519306579,1,0,0,0,1,0
1232,1232,1,1,0,0,0,1,1,0,10,8,7,6,1,7,0,0,0,1,1,0,500,1232,200,0,0,0.550193399,120,117.921555,0.412514148,0.684781221,0.250958747,0.578688377,0.348111496,0,1,0,0,0,0,1
1233,1233,1,1,0,0,0,1,0,0,10,8,0,5,3,9,0,0,0,1,9.1,0,99.00990099,1233,200,0,0,0.440939964,20,127.8722578,0.281370468,0.404348471,0.800336627,0.490770274,0.905996765,0,1,0,0,1,0,0
1234,1234,0,1,1,0,0,0,0,0,8,7,0,3,4,5,0,0,0,1,5,0,166.6666667,1234,300,0,0,0.826772603,30,115.742226,0.794788798,0.519352945,0.836380959,0.689092425,0.947144088,0.411145168,0,0,1,0,0,0
1235,1235,0,0,1,0,0,1,1,0,8,6,7,2,1,8,1,1,0,0,3,0,250,1235,300,0,0,0.314530396,40,90.66639432,0.782086625,0.774440054,0.837610791,0.346801787,0.866375387,0.53718749,0,1,0,0,0,0
1236,1236,0,1,0,0,1,0,0,0,7,4,8,3,9.1,3,0,0,0,1,2,0,333.3333333,1236,50,0,0,0.791968578,20,95.3048546,0.83822125,0.503212158,0.730915523,0.780210396,0.506254773,0,0,1,0,1,0,0
1237,1237,1,1,1,0,0,0,0,0,9,9.1,0,6,5,3,0,0,1,0,1,0,500,1237,200,0,0,0.458161736,40,108.8765585,0.454266873,0.942509835,0.387874777,0.265579437,0.7095174,0.346203814,0,0,1,0,1,0
1238,1238,0,0,1,0,0,0,0,0,9,6,8,4,9.1,3,0,0,0,1,4,0,200,1238,50,0,0,0.648688369,20,129.9145011,0.90951292,0.470572288,0.86351117,0.56825705,0.579193029,0,0,0,0,1,0,0
1239,1239,1,1,0,0,0,0,0,0,8,9,6,7,7,8,0,0,0,1,0,0,1000,1239,300,0,0,0.655929072,50,91.67143559,0.937093052,0.765024432,0.855971179,0.920850562,0.256856346,0,1,0,0,0,1,0
1240,1240,1,0,0,0,0,0,1,0,8,9,2,5,9.1,9,1,1,0,0,9.1,0,99.00990099,1240,100,0,0,0.352803952,30,111.6253999,0.857714903,0.927427743,0.51291627,0.465355209,0.280822662,0,0,0,1,0,1,0
1241,1241,0,0,0,0,1,0,0,0,8,2,0,0,6,6,0,0,0,1,7,0,125,1241,100,1,0.23,0.271921368,40,116.4864381,0.375964385,0.615217915,0.432880742,0.451175259,0.412095171,0.68276511,0,0,1,0,0,0
1242,1242,0,1,0,0,1,1,1,0,7,1,9.1,1,6,9,0,0,0,1,3,0,250,1242,200,1,0.25,0.780550383,40,128.0198558,0.334472393,0.53136397,0.794938199,0.364440248,0.835077969,0,0,1,0,0,1,0
1243,1243,1,0,1,0,1,0,0,0,9,7,7,7,7,10,0,0,0,1,0,0,1000,1243,50,0,0,0.650261663,20,97.31510115,0.313456767,0.495590344,0.396762814,0.401283772,0.410749998,0,0,1,0,0,0,0
1244,1244,0,0,0,0,1,1,0,0,8,9.1,1,0,3,2,1,1,0,0,6,0,142.8571429,1244,400,0,0,0.483261814,40,124.008477,0.802832704,0.83909351,0.749215808,0.303390494,0.560464823,0,0,1,0,0,1,0
